"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT22"
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-14","4.92",,,"0.00","0.0",,"57","73","40","  300","  300","14.1","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-15","6.93",,,"0.00","0.0",,"58","77","40","  180","  180","17.0","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-16","7.61",,,"0.02","0.0",,"63","73","56","  160","  140","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-17","2.91",,,"0.00","0.0",,"73","88","59","  330","   30","10.1","15.0","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-18","9.17",,,"0.00","0.0",,"69","80","57","  180","  170","18.1","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-19","8.50",,,"0.58","0.0",,"62","77","56","  330","  340","17.0","21.9","    1",,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-20","13.65",,,"0.00","0.0",,"59","62","48","  310","  310","30.0","38.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-21","6.04",,,"0.00","0.0",,"56","70","43","  180","  190","18.1","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-22","11.41",,,"0.00","0.0",,"62","75","51","  300","  310","25.9","35.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-23","10.51",,,"0.00","0.0",,"56","68","43","  270","  250","18.1","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-24","9.84",,,"0.00","0.0",,"64","83","47","  230","  210","18.1","23.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-25","9.84",,,"0.00","0.0",,"69","86","57","  180","  180","23.0","29.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-26","11.63",,,"0.00","0.0",,"74","89","64","  210","  210","21.0","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-27","11.86",,,"0.40","0.0",,"74","86","65","  180","  190","25.1","33.1","    1",,"    1",,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-28","9.62",,,"0.04","0.0",,"72","83","60","  180","  180","19.9","23.9","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-29","5.59",,,"0.00","0.0",,"70","84","56","  180","  180","15.0","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-30","11.41",,,"0.00","0.0",,"72","87","60","  170","  160","23.9","32.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-31","11.18",,,"0.29","0.0",,"69","77","51","   10","  360","19.9","25.1","    1",,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-01","10.74",,,"1.52","0.0",,"52","53","48","   40","   40","19.9","23.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-02","7.38",,,"0.69","0.0",,"50","55","48","   40","   30","14.1","18.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-03","5.82",,,"0.00","0.0",,"57","72","46","  180","  180","18.1","21.0","    1","    1",,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-04","5.59",,,"0.00","0.0",,"60","72","51","  170","  180","15.0","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-05","4.92",,,"0.00","0.0",,"62","79","50","  160","  160","14.1","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-06","9.17",,,"0.00","0.0",,"67","77","54","   30","   20","21.9","29.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-07","8.05",,,"0.00","0.0",,"62","77","46","  170","  140","18.1","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-08","13.87",,,"0.01","0.0",,"66","78","58","  190","  200","23.9","34.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-09","10.29",,,"0.27","0.0",,"70","83","61","  260","  180","23.0","30.0","    1",,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-10","7.38",,,"0.00","0.0",,"70","84","56","  220","  260","16.1","23.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-11","8.95",,,"0.00","0.0",,"77","89","68","  270","  290","18.1","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-12","6.93",,,"0.01","0.0",,"76","89","64","  160","  160","17.0","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-13","7.38",,,"0.07","0.0",,"77","85","66","   20","   20","23.0","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-14","5.59",,,"0.00","0.0",,"74","86","60","  160","  170","17.0","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-15","5.82",,,"1.94","0.0",,"66","67","60","  130","  110","14.1","17.0","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-16","4.70",,,"0.00","0.0",,"66","79","59","  310","  320","10.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-17","6.04",,,"0.00","0.0",,"70","76","58","   10","   30","16.1","19.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-18","8.50",,,"0.00","0.0",,"65","76","56","  180","  180","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-19","8.05",,,"0.04","0.0",,"72","85","62","  330","  360","14.1","19.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-20","5.82",,,"0.05","0.0",,"65","74","54","  170","  180","19.9","23.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-21","6.04",,,"0.57","0.0",,"68","86","61","  260","  270","14.1","18.1","    1",,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-22","7.61",,,"0.00","0.0",,"76","86","65","  320","  310","19.9","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-23","7.61",,,"0.21","0.0",,"75","89","64","  220","  220","23.9","36.0","    1",,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-24","9.40",,,"0.00","0.0",,"72","82","61","  290","  280","19.9","27.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-25","5.14",,,"0.00","0.0",,"71","82","56","  300","  310","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-26","6.93",,,"0.00","0.0",,"70","79","60","   10","  360","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-27","5.59",,,"0.46","0.0",,"64","73","56","  150","  190","15.0","19.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-28","10.29",,,"0.83","0.0",,"58","61","55","   10","   10","21.9","25.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-29","4.92",,,"0.01","0.0",,"63","77","55","  270","  260","14.1","18.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-30","6.93",,,"0.00","0.0",,"69","84","57","  160","  150","18.1","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-01","9.17",,,"0.81","0.0",,"73","83","64","  230","  240","21.9","30.0","    1",,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-02","4.70",,,"0.00","0.0",,"70","78","58","  260","  280","10.1","14.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-03","5.59",,,"0.00","0.0",,"70","80","56","  210","   20","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-04","3.58",,,"0.02","0.0",,"66","71","57","  360","   20","12.1","13.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-05","3.58",,,"0.00","0.0",,"69","86","54","  320","  220","10.1","14.1","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-06","5.14",,,"0.00","0.0",,"73","86","60","  200","  190","16.1","19.9","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-07","8.05",,,"0.25","0.0",,"75","85","69","  190","  200","21.0","27.1","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-08","6.93",,,"0.00","0.0",,"77","88","66","  320","  310","14.1","17.0","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-09","7.16",,,"0.17","0.0",,"70","78","64","  150","  150","15.0","17.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-10","7.38",,,"0.35","0.0",,"73","84","65","   20","   20","18.1","25.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-11","4.70",,,"0.00","0.0",,"74","87","60","  280","   40","10.1","14.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-12","4.92",,,"0.00","0.0",,"76","89","62","  240","  260","16.1","21.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-13","6.26",,,"0.00","0.0",,"76","87","65","  180","  190","14.1","17.0","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-14","6.49",,,"0.63","0.0",,"73","83","66","  190","  190","17.0","21.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-15","7.16",,,"0.07","0.0",,"75","85","63","   20","   10","19.9","23.0","    1",,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-16","7.16",,,"0.00","0.0",,"67","78","56","   20","   30","18.1","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-17","6.93",,,"0.00","0.0",,"67","82","54","  200","  200","15.0","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-18","9.62",,,"0.05","0.0",,"73","83","67","  190","  180","17.0","19.9",,,"    1",,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-19","5.59",,,"0.00","0.0",,"79","92","70","  210","  200","15.0","19.0","    1","    1",,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-20","5.14",,,"0.00","0.0",,"83","92","71","  310","  280","14.1","19.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-21","4.92",,,"0.01","0.0",,"76","89","66","  310","  320","28.0","36.0",,,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-22","7.61",,,"0.00","0.0",,"73","83","60","  290","  280","21.0","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-23","6.26",,,"0.00","0.0",,"72","84","57","  320","  320","18.1","25.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-24","3.36",,,"0.02","0.0",,"70","84","54","  290","  280","18.1","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-25","5.59",,,"0.00","0.0",,"69","84","57","  150","  150","17.0","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-26","8.28",,,"0.03","0.0",,"72","85","67","  190","  180","16.1","21.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-27","7.16",,,"0.00","0.0",,"76","86","66","  190","  200","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-28","4.70",,,"0.00","0.0",,"80","93","68","  290","  290","15.0","19.0","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-29","4.03",,,"0.00","0.0",,"80","95","66","  240","  280","13.0","18.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-30","8.28",,,"0.67","0.0",,"79","90","71","  190","  210","19.9","25.1","    1",,"    1",,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-07-31","6.71",,,"0.00","0.0",,"77","88","66","  300","  270","17.0","23.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-01","5.37",,,"0.00","0.0",,"76","89","63","  310","  310","23.9","30.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-02","6.71",,,"0.00","0.0",,"74","87","57","  240","  240","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-03","9.84",,,"0.00","0.0",,"78","90","64","  210","  220","19.9","27.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-04","6.71",,,"0.01","0.0",,"78","89","67","  220","  220","18.1","25.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-05","6.71",,,"0.00","0.0",,"73","85","60","  300","  330","17.0","23.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-06","5.82",,,"0.00","0.0",,"71","81","59","  270","  290","15.0","23.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-07","4.25",,,"0.00","0.0",,"70","83","57","  360","  350","13.0","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-08","4.92",,,"0.00","0.0",,"70","82","58","   40","   20","13.0","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-09","7.61",,,"0.00","0.0",,"71","82","60","   30","   30","18.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-10","9.62",,,"0.00","0.0",,"72","85","64","  180","  190","17.0","23.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-11","9.40",,,"1.08","0.0",,"71","76","67","  160","  160","21.0","25.1","    1",,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-12","6.71",,,"0.00","0.0",,"73","84","63","  300","  260","16.1","21.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-13","4.92",,,"0.00","0.0",,"72","84","60","  290","  290","14.1","18.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-14","5.82",,,"0.00","0.0",,"72","87","56","  220","  200","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-15","5.14",,,"0.02","0.0",,"77","92","65","  330","  360","18.1","23.0","    1",,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-16","3.36",,,"0.00","0.0",,"76","90","64","  290","  280","10.1","13.0","    1","    1",,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-17","2.91",,,"0.00","0.0",,"79","93","66","  200","  210","14.1","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-18","4.03",,,"0.46","0.0",,"79","91","68","  310","  320","25.9","33.1","    1",,"    1",,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-19","8.50",,,"0.00","0.0",,"78","89","71","  160","  160","18.1","21.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-20","9.62",,,"0.00","0.0",,"78","89","69","  160","  160","21.0","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-21","4.03",,,"0.22","0.0",,"72","77","65","  330","  250","15.0","23.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-22","5.37",,,"0.00","0.0",,"72","84","61","  360","   10","13.0","17.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-23","6.26",,,"0.00","0.0",,"71","83","61","   30","  350","13.0","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-24","5.82",,,"0.00","0.0",,"76","87","68","  190","  150","15.0","19.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-25","6.71",,,"0.16","0.0",,"75","88","67","  140","  160","19.9","23.9","    1",,"    1",,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-26","5.59",,,"0.00","0.0",,"71","82","61","  300","  290","15.0","21.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-27","5.82",,,"0.00","0.0",,"67","78","55","  310","  310","16.1","23.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-28","3.13",,,"0.00","0.0",,"67","80","53","  360","  360","12.1","15.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-29","3.80",,,"0.00","0.0",,"69","83","54","  270","  260","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-30","4.03",,,"0.13","0.0",,"73","88","61","  230","  230","21.0","25.1","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-08-31","5.14",,,"0.00","0.0",,"76","90","64","  280","  310","14.1","18.1","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-01","3.80",,,"0.00","0.0",,"76","88","64","  360","  350","10.1","15.0","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-02","4.47",,,"0.00","0.0",,"75","91","60","  310","  280","14.1","18.1","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-03","4.25",,,"0.00","0.0",,"76","90","64","   10","  330","12.1","13.0","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-04","8.50",,,"0.00","0.0",,"76","83","62","   50","   50","19.9","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-05","4.03",,,"0.00","0.0",,"68","83","53","  180","  160","10.1","13.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-06","4.92",,,"0.00","0.0",,"70","88","52","  150","  170","17.0","21.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-07","8.05",,,"0.00","0.0",,"75","93","61","  220","  230","16.1","19.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-08","6.71",,,"0.00","0.0",,"81","96","67","  190","  180","15.0","19.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-09","10.07",,,"0.00","0.0",,"81","93","70","  170","  180","21.0","28.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-10","8.50",,,"0.86","0.0",,"73","76","63","   10","   30","16.1","21.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-11","7.83",,,"0.49","0.0",,"67","80","60","  360","   30","18.1","21.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-12","4.92",,,"0.15","0.0",,"67","80","57","  160","  150","17.0","21.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-13","4.70",,,"0.93","0.0",,"67","75","57","  310","  250","29.1","36.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-14","8.50",,,"0.00","0.0",,"62","72","53","  290","  290","29.1","35.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-15","4.03",,,"0.00","0.0",,"67","84","53","  310","  330","14.1","19.0",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-16","2.01",,,"0.00","0.0",,"69","85","53","   30","  180","8.1","10.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-17","2.91",,,"0.00","0.0",,"71","88","54","  220","  270","12.1","15.0","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-18","4.47",,,"0.00","0.0",,"71","87","55","  160","  170","16.1","19.9","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-19","7.16",,,"0.00","0.0",,"71","84","59","  160","  180","15.0","21.9","    1",,,,,,"    1",,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-20","10.51",,,"0.00","0.0",,"70","75","52","  360","  360","19.9","25.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-21","7.83",,,"0.00","0.0",,"59","73","47","   30","   50","18.1","21.9",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-22","6.49",,,"0.00","0.0",,"60","68","53","   10","   30","13.0","16.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-23","4.70",,,"0.00","0.0",,"61","78","47","   40","   30","13.0","15.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-24","5.14",,,"0.00","0.0",,"63","80","48","   30","   10","15.0","19.0","    1",,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-25","4.25",,,"0.00","0.0",,"62","72","50","   10","  140","12.1","14.1",,,,,,,,,,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-09-26","5.59",,,"0.00","0.0",,"59","70","44","   40","   40","14.1","19.0",,,,,,,,,,,,,,,,
