STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,3/28/2017,,,,0.56,,3.6,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,3/29/2017,,,,0.43,,1.8,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,3/30/2017,,,,0,,0,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,3/31/2017,,,,0.05,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/1/2017,,,,0.96,,0.1,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/2/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/3/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/4/2017,,,,0.76,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/5/2017,,,,0.09,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/6/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/7/2017,,,,1.29,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/8/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/9/2017,,,,0,0,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/10/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/11/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/12/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/13/2017,,,,0.07,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/14/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/15/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/16/2017,,,,0.05,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/17/2017,,,,0.14,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/18/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/19/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/20/2017,,,,0.29,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/21/2017,,,,0.56,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/22/2017,,,,0.08,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/23/2017,,,,0.11,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/24/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/25/2017,,,,0.02,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/26/2017,,,,1.21,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/27/2017,,,,0.24,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/28/2017,,,,0.03,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/29/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,4/30/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/1/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/2/2017,,,,0.02,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/3/2017,,,,0.01,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/4/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/5/2017,,,,0.07,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/6/2017,,,,2.11,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/7/2017,,,,0.11,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/8/2017,,,,0.06,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/9/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/10/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/11/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/12/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/13/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/14/2017,,,,1.54,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/15/2017,,,,0.03,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/16/2017,,,,0.01,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/17/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/18/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/19/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/20/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/21/2017,,,,0.01,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/22/2017,,,,0.05,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/23/2017,,,,0.14,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/24/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/25/2017,,,,0.03,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/26/2017,,,,1.15,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/27/2017,,,,0.07,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/28/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,5/29/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,10/23/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,10/24/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,10/25/2017,,,,4.61,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,10/26/2017,,,,0.02,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,10/27/2017,,,,0.05,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,10/28/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,10/29/2017,,,,0.09,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,10/30/2017,,,,5.14,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,10/31/2017,,,,0.09,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/2/2017,,,,0.03,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/3/2017,,,,0.01,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/4/2017,,,,0.02,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/5/2017,,,,0.03,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/7/2017,,,,0.16,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/8/2017,,,,0.22,0,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/9/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/10/2017,,,,0.03,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/11/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/12/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/13/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/14/2017,,,,0.06,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/15/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/16/2017,,,,0.02,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/17/2017,,,,0.24,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/18/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/19/2017,,,,0.47,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/20/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/21/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/22/2017,,,,0.05,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/23/2017,,,,0.3,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/24/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/26/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/27/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/28/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/29/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,11/30/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/1/2017,,,,0.07,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/2/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/3/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/4/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/6/2017,,,,0.53,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/7/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/9/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/10/2017,,,,0.59,6.7,6.7,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/11/2017,,,,0,,4.5,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/12/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/13/2017,,,,0.29,,2.1,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/14/2017,,,,0.11,1.7,3.4,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/15/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/16/2017,,,,0.06,0.7,2.7,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/17/2017,,,,0,,2.1,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/18/2017,,,,0,0,2.1,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/19/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/20/2017,,,,0,,0,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/21/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/22/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/24/2017,,,,0.53,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/25/2017,,,,0.29,2.1,2.1,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/26/2017,,,,0,0,2,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/28/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/29/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/30/2017,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,12/31/2017,,,,0.07,0.9,2.5,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/1/2018,,,,0,,2.5,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/2/2018,,,,0,,2.5,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/3/2018,,,,0,,2.5,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/4/2018,,,,0.07,1,3.5,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/5/2018,,,,1.23,11.5,15,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/6/2018,,,,0,,13.5,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/7/2018,,,,0,,11.2,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/8/2018,,,,0,,11.1,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/9/2018,,,,0.06,0.4,11.5,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/10/2018,,,,0,,10.3,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/11/2018,,,,0,,7.3,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/12/2018,,,,0.03,,3.5,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/13/2018,,,,2.51,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/15/2018,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/16/2018,,,,0,0,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/17/2018,,,,0.07,1.1,1.1,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/18/2018,,,,0.19,1.5,2.6,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/19/2018,,,,0,,2.1,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/20/2018,,,,0,,1.7,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/21/2018,,,,0,,0.3,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/22/2018,,,,0.03,,0,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/23/2018,,,,0.05,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/24/2018,,,,0.58,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/25/2018,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/26/2018,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/28/2018,,,,0.11,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/29/2018,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/30/2018,,,,0.12,2.1,2.1,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,1/31/2018,,,,0,0,1.3,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,2/1/2018,,,,0,0,1.2,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,2/2/2018,,,,0.36,2.1,2.1,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,2/3/2018,,,,0,,1.6,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,2/4/2018,,,,0,,1.3,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,2/5/2018,,,,0.97,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,2/6/2018,,,,0,,,,,,,,,
US1CTNH0026,"PROSPECT 1.5 NW, CT US",41.518844,-72.997393,245.1,2/7/2018,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/1/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/2/2012,,,,0.11,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/3/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/4/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/5/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/6/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/7/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/8/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/9/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/10/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/11/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/12/2012,,,,0.91,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/13/2012,,,,0.03,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/14/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/15/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/16/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/17/2012,,,,0.33,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/18/2012,,,,0.03,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/19/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/20/2012,,,,0,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/21/2012,,,,0.12,3.5,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/22/2012,,,,0.58,3.5,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/23/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/24/2012,,,,0.28,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/25/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/26/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/27/2012,,,,0.62,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/28/2012,,,,0.14,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/29/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/30/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,1/31/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/1/2012,,,,0.09,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/2/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/3/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/4/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/5/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/6/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/7/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/8/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/9/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/11/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/12/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/13/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/14/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/15/2012,,,,0.02,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/16/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/17/2012,,,,0.24,,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/18/2012,,,,0,0,,,,,,,,
US1CTNH0009,"MILFORD 2.9 ESE, CT US",41.205673,-73.01383,2.4,2/19/2012,,,,0.04,,,,,,,,,
